date,wallet,amount,mint,source
2022-01-02 09:07:43.000,CxscmE2yUY6NSnnP8UxfdEX2oF9gEbVP2BEjAyL3mej6,17.4,ETH,Wormhole Bridge
2021-12-17 16:05:44.000,D9eqZHdtfJeaXFNADEvRaXuBdXYcUiqkQXmr7MUd1m2w,0.25,ETH,Wormhole Bridge
2022-01-05 13:23:08.000,DBFqt91C4jdaMcpboxDQiKUibCpZCTTaPoGFDBZahPft,14.99989,aeWETH,Allbridge Bridge
2022-01-12 08:46:14.000,DZm2g9PXg3SRuBcCN7NSduKJZDnx26i4WSJNRtvh5BU4,0.21719037,ETH,Wormhole Bridge
2021-12-16 14:23:27.000,DbhYpwbRhzS4YqgvFFpU93VmrF5ZbuquU94kWG2rJTti,2.99989,aeWETH,Allbridge Bridge
2021-12-12 16:33:59.000,DbhYpwbRhzS4YqgvFFpU93VmrF5ZbuquU94kWG2rJTti,2.0,ETH,Wormhole Bridge
2021-12-06 23:15:08.000,DcsbBxFE4rWsdbyAQYbF4KsuFYcrMPjwreV4nbgRNy4L,996.020596,USDCet,Wormhole Bridge
2022-01-08 02:57:20.000,Dd2Zk1JtxhZPG8Sq99tzKps6MkbCenL1oawqEXSkkxwe,20300.0,USDCet,Wormhole Bridge
2021-12-24 08:38:39.000,DfCSe1mGLhmDzzvT6DTBiYbpgkoNMdBi7VRLogFdNps9,0.1,ETH,Wormhole Bridge
2022-01-04 21:06:24.000,DnEL4SgpRwz5KqSu5mJJPJ7hgJc7RqEtZt2v9HUQ2Um,0.0,ETH,Wormhole Bridge
2022-01-10 21:00:22.000,E1VnXHbQyNZFzJsHfAAi98kaetwrA4AN5ajAW5cv78X1,0.0,ETH,Wormhole Bridge
2022-02-18 06:16:53.000,E5NzMqqJrEzpGNTrpxnXnni9hC5Ckrn8qjtY4jRPctS9,2.82,ETH,Wormhole Bridge
2022-01-18 11:34:17.000,E6GPUQMPYnX93NyionBoYnr4xM5jf7vwBj8VXgCEzRqb,5.0,ETH,Wormhole Bridge
2022-01-19 13:24:14.000,ECFtsm2i91mw4JR3NnbocyaWJR7iy4mHR4UJ5iHBV3tw,0.0,USDTet,Wormhole Bridge
2021-12-24 22:15:06.000,EF4Ru56bfYDmdGXpGdgcMjAgcCJ3ZbfUjyAbsoqRfu5t,0.044,ETH,Wormhole Bridge
2022-02-13 07:01:25.000,EFrdmdLA9EcxfXDWgBHRvYEUtiYBmqUTvNTQDmeegyga,0.0,1SOL,Wormhole Bridge
2022-01-23 18:01:53.000,EME63KphZTnuiNqoEqRRtBtdpRyVhsinu8qPDhEnPbMP,182.400966,USDTet,Wormhole Bridge
2021-12-04 09:13:22.000,ERB1sNXFSmA7kp5fKN5JhjmSsEHK1Dnj7xb2zdAYCpM5,4435.0,USDCet,Wormhole Bridge
2022-01-19 01:14:52.000,ERaLJJWFt8GV7pmPGcWbix6Bu49wn1JwWe6mP37dWXfR,0.4,ETH,Wormhole Bridge
2021-12-04 16:39:09.000,EU3JbNTkhbH3CEPRjuDvbeJNrtaSp6MADiKTgP1AK8kv,0.2,ETH,Wormhole Bridge
2021-12-02 17:45:10.000,EUVQAWafWps7RaaYUPfz8dmkXD5GU7M7oHDAq24WYWXx,0.0,ETH,Wormhole Bridge
2022-02-21 03:11:51.000,EcUJppTrDDBPvrzbB6Ywyi16auzZAX1atz7RwXZkeyyD,0.284,ETH,Wormhole Bridge
2021-12-06 15:01:08.000,F9g3NRFRLqfTtjKxtjwCoZGzgRybrPtbuGhorjrdtvGp,6.0,ETH,Wormhole Bridge
2021-12-23 02:03:41.000,Fgoup5PZNLnaFgQT985H1Xw5eyTUiTD28tKqHHNbgQXM,1.99989,aeWETH,Allbridge Bridge
2021-12-13 08:20:15.000,Fgoup5PZNLnaFgQT985H1Xw5eyTUiTD28tKqHHNbgQXM,0.0,ETH,Wormhole Bridge
2021-12-02 09:24:25.000,Fu8tW3KVR7qvCpCmKKZu36fsCMf3haZ1aqWZLCSHqTzo,0.0,ETH,Wormhole Bridge
2021-12-03 09:46:02.000,G3fTPRVTQ4CUyQmCwWkBbAjeoox4EsPekAZcyiwN5c79,30.15,ETH,Wormhole Bridge
2022-01-25 19:22:10.000,G5BbyVPLACcAXYp4aJ5MWR6F51siVqsHmzgm4iD3veUy,0.0,agEUR,Wormhole Bridge
2022-01-22 20:58:54.000,G7cPjpG1ej6vZNgQZhUG1LTyPHLzLaWuqZY7hPqQQCpH,0.0,ETH,Wormhole Bridge
2021-12-03 05:42:45.000,GPHF7UMMJMmqWSwj2iLEGT2cmazAsBZNpSSgbRNpbvBt,0.0,ETH,Wormhole Bridge
2022-01-17 08:06:21.000,GPkxT3WaLEJHJHQP67i3oZrcoaxQLHG2NuHzPi6nkxmj,1726.56491385,LDO,Wormhole Bridge
2021-12-07 07:16:15.000,GeYaocBaft1km3yaqRJPYwYdbP6ihpsDD8wyAPfjTB82,0.05,ETH,Wormhole Bridge
2022-02-06 00:48:10.000,Gg1Jh9aDCfrqm2BcFDK5fRPeGuGp8BQ3jD2gXqDniEY9,0.5,ETH,Wormhole Bridge
2022-01-16 09:04:14.000,GmRC6EhKtBEcKM1bjCBzamWDy3qmP5z2Kc9tYjQuc2Pn,9.49989,aeWETH,Allbridge Bridge
2021-12-23 05:40:10.000,Gv1v3gVQYEs9ZhSjWnUG2BdznTB6yXSnpoe8gbe8NW34,0.0,FRAX,Wormhole Bridge
2021-12-27 12:29:27.000,GxhX3G4m36KbPeDmeE3PcxHpHknatt6bAVgxhzeTJE7e,2999.5,aeUSDC,Allbridge Bridge
2022-01-14 05:09:36.000,H1cjiUXV9vCex4zyaS6LHPnR3MUBm9moEKCvKYRJfD3s,0.0,USDTet,Wormhole Bridge
2022-01-03 01:23:39.000,H5z9PXMn7k81zbPZUMRMUmWXjppgU9kMxpHvQ9wbvNQU,0.2,ETH,Wormhole Bridge
2022-02-09 15:04:23.000,H8DuCni1PTwwEZq6jyYew6MY9A1nF9SQasi99yMDwM62,500.0,USDTet,Wormhole Bridge
2021-12-01 17:55:51.000,HCEPLLnNH5hkk6KdNiSCuopCsdA9jkBcvwHemN5PVTBM,0.0,ETH,Wormhole Bridge
2021-12-02 22:57:56.000,HUxP4U3DtGbMAERoW3JYNNjFw6Zivf6T8LyBPHS41ZDg,0.0,PEOPLE,Wormhole Bridge
2021-12-24 19:12:54.000,HVv72FPJcSjHjhcquCZcteptGLUCWG56amKUwy32cUkj,2.0,ETH,Wormhole Bridge
2022-01-09 01:53:57.000,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,0.0,ETH,Wormhole Bridge
2022-01-18 07:28:13.000,Hkrvk7zDoQtDdGHgahTdVMWbrDfcapucLZJJC8h6onEm,0.0,USDTet,Wormhole Bridge
2021-12-12 16:13:34.000,HnpUFtrJyU8yrFBybGNw3oeYbbogjKrj3Si1qJaFQgaD,0.00989,aeWETH,Allbridge Bridge
2022-01-06 16:28:37.000,J56R5kvb64hRczSRVqzttWtnCTrdbuSzjiKUiDV3GHnV,0.0,ETH,Wormhole Bridge
2021-12-06 10:19:07.000,WJnAkHRRmC84uqQAjiYxjYSMTEhB8DdCmTEDhrYNDRt,0.0,ETH,Wormhole Bridge
2022-01-03 04:44:16.000,XcJ1qvpAbrSk7hGkDwrk7YzcfFGqjSd4tBSPx8191x2,0.05,ETH,Wormhole Bridge
2021-12-04 06:42:16.000,dSB1a4TryhgLDvS9Kk8j8nQCcxCtyGLwdfeRxMgzEUL,1.0,ETH,Wormhole Bridge
2021-12-21 03:21:16.000,xLCkLoPYVZDSoBxrT5ZR3WVAiaM1jApJgRJiicpnFfN,0.15,ETH,Wormhole Bridge
2022-01-24 05:38:31.000,1eYSnNj2Yv3xRNLpm35vppc6cPUktX3gWh7UucxmWsU,0.0,ETH,Wormhole Bridge
2022-01-08 06:45:22.000,2VTBivf6EBjSaJg4a51uVgpJqD4eazS7U1PoXxViKdJA,0.0,ETH,Wormhole Bridge
2021-12-17 17:16:30.000,2aEZxuVgrmgFNxHseRxccfPTkcTmAW5RMkRE3BoAy7Fo,0.0,ETH,Wormhole Bridge
2021-12-07 19:01:27.000,2bM23VvZTVRdXhr6suiFyZ5LCJFWUw61y6qFHaSCiGZ2,0.0,ETH,Wormhole Bridge
2021-12-01 23:52:41.000,32522cz8yt68o86FbpoHisfPcQEMxFNPWFYbRKLnMZZd,1.3,ETH,Wormhole Bridge
2022-01-26 09:34:28.000,35QnTr7Z1QJf41Kw6EQ9HLC76J6YGiwc46FjXAL95E3N,0.0001,USDCet,Wormhole Bridge
2021-12-09 06:48:19.000,3K1LTmnsZfV66UyHKAvtDDc48HBCFyc9qutzb26jCTrq,2.082856,ETH,Wormhole Bridge
2021-12-25 00:56:48.000,3RsANQg8SteGFpHrbV4P5rHb539ihZj2YJvhvmZm4FQE,0.0,ETH,Wormhole Bridge
2022-01-03 17:02:05.000,3W5eUdbZB8JsUKDD6nZZDkyNkW3GYr27GG8uciZ9WKot,7.5,ETH,Wormhole Bridge
2021-12-07 21:08:14.000,3nVinDbnSWakVRdPqyov6DpM9ZWxi4ZucL2JXyH5GLfi,0.0,ETH,Wormhole Bridge
2021-12-03 02:28:53.000,3oaPuYx7KivDay68GPrPjHYWt8X67vRPyeKdDDiYh7Cf,0.0,ETH,Wormhole Bridge
2022-02-10 05:53:43.000,3zWbXYFAMXrR1rUumDro4ELQQZhoMAd5DumwiGbQc1ms,1.0,ETH,Wormhole Bridge
2021-12-04 07:52:03.000,41LxeuFYcrKMFQUQxBRCJiYPucbNSezDaRnR8raHmRHW,100000.000004,USDCet,Wormhole Bridge
2021-12-15 14:39:14.000,43dJ4tz7XCd5JPKSSRrfvugtPVnEbp1fbe7L7VUVp3L8,0.0,USDCet,Wormhole Bridge
2022-02-09 05:40:23.000,4FcPKCLTEK1mc3NhZtwtfRMGyi9uj4je8tLzSCzz1tGS,0.0,FTT,Wormhole Bridge
2021-12-07 03:39:13.000,4GnM6eFoSnWv1ZfKchzbe1teNLt4uhLCkh6aSiZ2K1ue,0.0,ETH,Wormhole Bridge
2022-01-08 05:30:41.000,4UQW9tJP3xz2Zajq7TyexJS3PxkxpW4gDQYHeWud4qXr,1.5,ETH,Wormhole Bridge
2022-01-09 12:01:08.000,4jF6RTjsA6uAfWvSfeLAiy4qfipXmTiu7fHWenh3HRWx,0.2,ETH,Wormhole Bridge
2021-12-11 01:44:49.000,4p9WG2rdsS1S9HxanC75JS63Pdz2nPQ8sKuNpNxXqnoc,0.4,ETH,Wormhole Bridge
2022-02-09 07:41:29.000,4tFy39kwFq1rzCxxoqTG3H78Ma7LgreTPPw8WsDTMKRd,100.0,USDCet,Wormhole Bridge
2022-02-17 01:22:30.000,56e7bNqfYGXPrEcAcvGn6mCoijndpBx2ieLbLRtu2jv1,0.0,ETH,Wormhole Bridge
2021-12-06 02:41:31.000,59LB5Rv7HyEFvEyJUnvG6L39yNA7f9yAS7UG7KNTmjKe,0.0,USDCet,Wormhole Bridge
2021-12-27 22:02:32.000,5C7DoLr9FJpSdvUNhahYfcCRLy2WW4DmK7XJU4rMEKP4,0.0,USDCet,Wormhole Bridge
2022-02-14 03:14:27.000,5GCJtvBjSAr2EsSWaSWrrToLcxW88eAwXp4H38D7M7NX,1128.522004,aeUSDC,Allbridge Bridge
2022-02-04 04:45:00.000,5SSMitAaWPNxUxMGTaBXfmAc2yRhcBgP9wPjwim6WXVe,156.9994382,LDO,Wormhole Bridge
2022-02-24 05:55:07.000,5TYHaF8FwRvd16xscjnSkNDpLV5Rq9gfZihvraQ27sHa,0.0,ETH,Wormhole Bridge
2021-12-27 20:02:53.000,5mFDcyXTX9gJQWoYVR61d9sWYBkYZDUcyAgCGGH4wysa,0.0,SOS,Wormhole Bridge
2022-01-03 09:57:48.000,5wqgUdw3zvXCkeyRi7M4dggVQPozDv9KKiTBkHw5ddJ7,9171.61,USDCet,Wormhole Bridge
2022-01-21 09:20:24.000,68VLuKqckijxNK4LZ5fTfSwCEvskef9Qv5EdB28ysW3m,0.0,USDTet,Wormhole Bridge
2022-01-22 19:49:10.000,69UhCtYs414aepGvMAr3bUnVKYZyk35RtrNnjKUcfEyh,1.0,ETH,Wormhole Bridge
2021-12-16 13:37:51.000,6UPypXb6DZMSUGAaLusMetwR5wt9VB5v6ttrwUJHaVSL,0.1,ETH,Wormhole Bridge
2022-01-24 16:45:13.000,6VxLxQaTatmqCU6r4XypDpTA6fBENnWmF8KCybMMfD5m,0.0,ETH,Wormhole Bridge
2021-12-12 06:27:56.000,6fVaMzupyGGQsL7DPmGYMff3ma9vdnYV5WUDAbikBL2D,4331.219582,aeUSDC,Allbridge Bridge
2022-02-20 11:28:16.000,6woJkgUd2cpQQQBEp1C2G9NsYAvPwYmZXXTd6AxhieMy,3.24080854,ETH,Wormhole Bridge
2022-02-01 07:38:58.000,759D4TXEssLRrBLH5uWJCvexVBm7P87HpadzMPYcNqrd,0.0,USDCet,Wormhole Bridge
2022-01-10 06:36:00.000,76qLucDXWsaGNG5JAmE8Hq97YEb1uNNarPrPf2c1JTUH,1.0,ETH,Wormhole Bridge
2022-02-04 03:10:31.000,79VCKgiap8weiRcd68p8FpczJwKhBWtAs2gEkFoDuAwg,765.07380097,LDO,Wormhole Bridge
2021-12-08 11:44:30.000,7MPT884zFXBuam8tFK5V9TsRrvStPquhNQCGbaqNUCAK,11.39989,aeWETH,Allbridge Bridge
2022-02-07 20:55:13.000,7Mqey38C5jfAPiTSW121tcm3656R9jDU2iCzmVvHwXZ8,68.16236235,LDO,Wormhole Bridge
2021-12-20 18:03:39.000,7N4NKma8sUxHx8rXY6JPNp7FYf12KmYU4QWkvaH4Jwuq,0.7,ETH,Wormhole Bridge
2022-02-26 20:46:29.000,7WjLuC5juEwN9LxLpYj8gnAGEeBtSVEaMS22Gu1N6T1g,0.0,USDTet,Wormhole Bridge
2022-01-13 09:00:16.000,7XKJa1pR8qadzf77mE45fXbRFREpCu8A2qFrJYV35Ab9,0.0,ETH,Wormhole Bridge
2021-12-08 19:40:11.000,7aKxZg1aoLuB51JUw7fruF77ts7SWoB7pcLBZKHZMynr,1.0,ETH,Wormhole Bridge
2021-12-06 17:52:35.000,7c4fZyAQPv2j1VP2iu5svDXH3TKj2Wdx49XKrDqsSAdS,0.19989,aeWETH,Allbridge Bridge
2022-01-19 12:22:58.000,7ktQgDcmng913K9bBrh5cAdb8qMHVNR9uVsiozHsxNDs,0.0,ETH,Wormhole Bridge
2021-12-31 01:25:12.000,7y3jzfhACumNS9y9EVutMNL5ci4f6bosZjiCqforCaQq,0.0,USDTet,Wormhole Bridge
2022-01-22 12:41:51.000,7yU4quD2p5Hem1vJrWsxJFRgevVHE1MsGP76FetocpDK,0.0,ETH,Wormhole Bridge
2021-12-31 19:56:10.000,82MQP6i6GfHXbjF4YYhMp9q7svuMzmPAqVNb43k44yQN,3000.0,USDTet,Wormhole Bridge
2021-12-01 04:40:57.000,8uZ9EM545Buh1rZrgzsGWML7gzd74jqgfnLqUmohAp8C,0.0,PEOPLE,Wormhole Bridge
2022-01-29 23:03:42.000,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,28.32738348,LDO,Wormhole Bridge
2022-01-02 10:45:44.000,9JNezn7M3xZF3GSVXYXQCH48HjURRvEQNon36ieFnRf9,5000.0,USDCet,Wormhole Bridge
2022-01-17 19:46:21.000,9JNgXZKJRr6K8FqCj7AAaNvybK26QPkeQ6b8UMxFoaHZ,1.0,USDTet,Wormhole Bridge
2022-02-20 23:38:19.000,9WJBnVi84E926j7xEd566WzrZJkPJWRgmEnYj9vyjuad,29.2544106,AUDIO,Wormhole Bridge
2021-12-28 14:09:34.000,9b8sXG3cutNnVmFd8v9Un2tcW3X5CkBKjG3FBudGWp3U,1000.0,USDCet,Wormhole Bridge
2022-02-27 22:51:55.000,9cbYVwAt4EB4oVHvYBBYXX1Y5jHJN6NSFunAJ33zNKSY,3947.04953,USDTet,Wormhole Bridge
2022-01-05 17:21:33.000,9eScyo9aTcgxodBfE3tbV8TtsfEFCRaYvJM1AjufdBnU,1.0,ETH,Wormhole Bridge
2022-01-02 03:42:08.000,9fc2HSxjF7PknBBn2VEix81REEmKahpejdML9Wnw5wE7,5000.0,DAI,Wormhole Bridge
2022-01-19 19:19:08.000,9iVyrZDJg7ZVQWxZnLUH6E2xeojhLxZnHW86DTJmBkcW,0.0,USDTet,Wormhole Bridge
2021-12-07 05:24:50.000,9kVrrdMGGSnq8ughB7LF56Jb43KCEHFcS4mfXapxykCc,12954.0,DAI,Wormhole Bridge
2021-12-11 05:28:45.000,9pSm1Dc61yf63gS4b5KBSfkvNaykh6MHoG7JaYkEfAh,2999.5,aeUSDC,Allbridge Bridge
2022-01-03 09:06:38.000,9rnKXhvU68ot6VHpkRiMuztWTFkZ898uGNmYK6tYwSPm,10399.5,aeUSDC,Allbridge Bridge
2022-02-03 00:39:58.000,9xU7i4H3pY8LZkwspeLVNaQuL8PsAvyjpex1fnr28KxH,0.71089,aeWETH,Allbridge Bridge
2022-02-06 10:38:03.000,9xU7i4H3pY8LZkwspeLVNaQuL8PsAvyjpex1fnr28KxH,0.0,USDCet,Wormhole Bridge
2021-12-06 20:57:31.000,AGcXEZuuN4cRnUB7Qc9kyzr5L4h71xGAYksreUubbDRp,0.0,USDCet,Wormhole Bridge
2022-01-18 05:09:22.000,AJixWopFCBb89LqYtnPTFASWPFDCP1C4d6jdRACHtk9E,0.0,USDTet,Wormhole Bridge
2022-01-23 17:58:44.000,ALzebAucoPdbrmTYxoesGG465oReShrTn9JdoT8pweDB,100.0,ETH,Wormhole Bridge
2022-02-17 15:09:19.000,ANLBXBEw6R1TKudMap4sHv9JtifB3mJnaHh3eErnj7Mg,0.2,ETH,Wormhole Bridge
2021-12-07 07:40:27.000,AVfUHRsBMQLoPSxyvztjSZfppZTBLnwnMAaCr24TAFdH,667.885211,USDCet,Wormhole Bridge
2021-12-03 07:38:19.000,AdAhPGUUj6gAt47tyKZ5fYx7d7kt3y2P2Q8TKoMeSL3C,0.95,ETH,Wormhole Bridge
2022-01-06 07:18:15.000,AgPhAsvcwPfT8bcAQxfyvymHdS9enkCzHDZP67ihS5YM,0.37,ETH,Wormhole Bridge
2021-12-03 08:24:59.000,Ai5mecszgv7YdRBnD1ZuwaaWk7Hnj3oBLeK2yhA3SbgE,46.7,ETH,Wormhole Bridge
2022-02-06 01:48:19.000,At1ro9H1dsbVDZDeb4ojrwBU4VfJjz6GzoFp3yT6Uavw,2.90342921,LDO,Wormhole Bridge
2022-02-21 19:50:06.000,AuvZv8oHat1rC7RbRWzao8LbAFKUay813KsJ8junW3dh,0.18,ETH,Wormhole Bridge
2021-12-23 20:08:23.000,B18C3v9DzMHJNMYLv7UTRUnBkv2ydR3vJ1VaYd7e1ydN,0.1,ETH,Wormhole Bridge
2021-12-03 20:08:50.000,B1XuSPVa4qGW9LHNUisb8b6MkTq5d2gZoZzQvNNY57Am,2.4,ETH,Wormhole Bridge
2021-12-22 13:53:28.000,B3UvtNMuVcZhbHCErhM1GYw7NikSakiCK4kD5DmVvXwj,0.01,ETH,Wormhole Bridge
2022-02-06 12:16:18.000,B4zfdUbsitEdkSpgwQz1enYQVFaWhVoGzhDUQNkZuZ28,0.0,USDTet,Wormhole Bridge
2022-01-03 07:26:02.000,B9NVuZ4VFu671JVUZECwtkEX9s7bUSYmEkPC6XiE5siy,4.0,ETH,Wormhole Bridge
2021-12-01 08:42:56.000,BETjvdZxuejteKLQ3qaJujJgUgTXxcVY1RozWsittn3A,0.0,PEOPLE,Wormhole Bridge
2021-12-22 05:01:21.000,BHw4C6NnLeHYoCUHjWEn4V2uEeRugomtWzXPFESYHMPa,0.0,ETH,Wormhole Bridge
2022-01-24 18:36:34.000,BKtoPH4QSVQesyadRxMS344L4FM6VPiRTaQXR8L9UM98,0.0,ETH,Wormhole Bridge
2021-12-06 14:09:09.000,BNFbk85ZG9Fyvzb4gSBmxhqPoYPu1Ky1LWNwn4anpj4A,5.91,ETH,Wormhole Bridge
2021-12-17 19:37:54.000,BinMQMCJfDDzxT16SZD2VFbBzNPPjqvBFuMqUA3qNFXu,11.85,ETH,Wormhole Bridge
2022-02-01 03:58:35.000,BkfQEW3YMB7bSnrFUigDi7YFF9ukSDQxdN5xM1a5xVKB,0.0,USDCet,Wormhole Bridge
2022-02-15 09:29:38.000,Bsf6Z5gTCoAFiDk4rXuBF4pTCGhvBp9n35nShg5kAwoY,0.001,ETH,Wormhole Bridge
2022-02-05 05:37:16.000,CB9EwsqbNpDGEDs33GeinusMFRLwoRCgqHAiS9HcBuvC,1.72,ETH,Wormhole Bridge
2022-02-21 15:23:28.000,CP1HhGWsBU8YD6fB3XQ1HgQhzC1iGWEXd6D8h9pK6JwM,99.5,aeUSDC,Allbridge Bridge
2021-12-22 05:00:54.000,CS7E1f7LjgmwFUs85CMG45Q6qDy9NqmuGfJywfjjrf1U,2.39989,aeWETH,Allbridge Bridge
2021-12-26 18:40:38.000,CXu9dnnzKmwn6vcyaBhDVQG2o5QjDW8J4kJgmzmdYNeg,0.001,WBTC,Wormhole Bridge
2021-12-19 12:07:47.000,CZcPmZw6FN5JgjvCWepPEudrJNzz8Q5g3yTe1Hgp1WXX,0.12,ETH,Wormhole Bridge
2021-12-09 11:05:16.000,CaBptTpgdBjhiLfdPjJzz7rRWuwNhaZXhvygM8zxuuyk,0.0,HUSD,Wormhole Bridge
2021-12-11 15:37:09.000,CdoHzL8n3vgpTgZ6G6jwNH1ThnSGiiYsm7wDf1gsYFYb,0.5,ETH,Wormhole Bridge
2021-12-08 04:57:28.000,Ceaopbw5oc2bDx8X8XvQ1ndY3PQ1A7w64o3i37WbtcV1,0.0,ETH,Wormhole Bridge
2022-02-10 05:50:56.000,CuP5GiZuo49Skwdkqg9v7AAUQQKQo3DvHUMBDJzb6Jmo,0.19,ETH,Wormhole Bridge
2022-02-23 18:54:54.000,CvZa3eBJpCwaza4DQvwKsq99LyPVC3xgeJXq9JM9rxah,0.07,ETH,Wormhole Bridge
2022-02-15 06:54:31.000,CwH1gbqMhphDaNzmGJKStWrYapmxZyJqpzqVtQXSXwUR,0.0,USDTet,Wormhole Bridge
2022-02-05 13:44:17.000,D2Mn1F6EBEsU7HDceAQLVjefznaHaVy9ntMBndwLG4EM,0.0,ETH,Wormhole Bridge
2022-02-15 22:57:25.000,D2X1i4YYELaAtM5XTRmSzs7cYzcAGEvHnHvChZtnhVFu,111.01772001,LDO,Wormhole Bridge
2021-12-22 13:39:46.000,DGNdTJZ2GDP4DJbLvoYb4Toe5pM2K5iJhmHqwAEvpvnY,0.0,DAI,Wormhole Bridge
2021-12-02 16:47:36.000,DHp12CGxMnkYwSnciRZWjY7b213kaEVVazLwM3DxQuG8,10291.42480155,SAND,Wormhole Bridge
2022-02-03 00:54:55.000,DLuE254pPddyfuhG5pbRCbP5kpjx7uPNowwgS73QST9a,14.99989,aeWETH,Allbridge Bridge
2021-12-11 06:28:04.000,DV2FurJajf7E1JhgMUhubPJxgdKZdqBwwbc7CFgfzQny,0.1,ETH,Wormhole Bridge
2022-02-17 20:24:07.000,Dfy2vQXJsZ3GJZsnjMbznkXAaiGep2tdrLemEHJt62P1,6.76,ETH,Wormhole Bridge
2022-01-09 13:45:47.000,DhvrugYoU9ckFn4XnBTX7riTXXr4SfqWD2sF8WiTM1yv,200000.0,BUSDet,Wormhole Bridge
2022-01-22 23:43:58.000,DrbcEtvdWLfW5Km645b6KhiXZeoNoBDRhxbqEAUTb6ju,0.01,ETH,Wormhole Bridge
2021-12-16 06:08:58.000,Dv8eDMkM4mGUg87Uwku9jh5PdeckKEqGhTRDQhfifhHC,25.937,AXSet,Wormhole Bridge
2022-02-24 04:49:19.000,DxKc73eJX5J1kY5ND69hnLs7ox64Q2exN3BVUWxBtBjo,0.66,ETH,Wormhole Bridge
2021-12-22 21:08:31.000,DxN5ffh4AvYcPdXts728o3KMaBmejmKasKrwe3Xd71vh,0.0,USDCet,Wormhole Bridge
2022-01-30 03:49:33.000,EHWhBxsqcj4qCuKnacPd3eZ1F78kJEFahbhnRvE4n2vz,1.0,LDO,Wormhole Bridge
2021-12-10 07:32:34.000,EQgRPTGGJpYUHhbeTmLu93t42AAEy78hf8YK1TpBbNMK,0.0,USDCet,Wormhole Bridge
2021-12-04 17:28:48.000,ERPmyxpS5nmSefwa8GbCKruQoEDmgvP7biWTnHM1ui4s,1251.0,USDTet,Wormhole Bridge
2022-02-23 02:08:56.000,EhsiYP8u17v5NFPS2CTgiTrnsQ5hG2MKyZzD4Cy2gdQX,999.5,aeUSDC,Allbridge Bridge
2021-12-18 09:01:00.000,FMmyV2PztbDXRSVWKUreHYfzNm2ZdufAXpttf4vk4H1V,0.0,ETH,Wormhole Bridge
2022-02-23 22:48:29.000,FNmgfq3crXePqRmMti9x6C3tjFZB1Y2D3Vpgy6qYUEcW,0.1,ETH,Wormhole Bridge
2022-01-18 10:55:46.000,FWL57pky554t8rS8Fsf5dngBYVB7tZNymqWW5kqe3Lm2,0.0,USDTet,Wormhole Bridge
2021-12-12 09:19:50.000,FbTjKwikRTrJvzjxrthbApZgVcu8YzFRcxZDFeYRWokK,1699.5,aeUSDC,Allbridge Bridge
2021-12-14 11:39:06.000,FbTjKwikRTrJvzjxrthbApZgVcu8YzFRcxZDFeYRWokK,0.0,ETH,Wormhole Bridge
2022-01-22 05:03:37.000,FeARrWmf8aYfN9QLscukkv6NwqXNEVud3yshAw9MZePG,20.0,USDTet,Wormhole Bridge
2021-12-26 04:18:15.000,G6FK9kW3c5AYakPqCGjdp2T6S61kXatgXBqgECG2YmxB,0.0,ETH,Wormhole Bridge
2022-01-22 16:28:06.000,GJR1aHH4CVTAbKBtTakka9f7YFfotoSM7bTS9LMMYQqs,7.13462757,ETH,Wormhole Bridge
2022-01-11 22:44:55.000,GQxWMHGqYxrQvgxKDf2jGGtwxJ5wHEdF6N1XoeUcdzdM,0.18,ETH,Wormhole Bridge
2022-01-11 04:23:41.000,GVFfeEKpUUAechZnQ3pqnd64mQ8Y5b95tVkFruv5a9mf,712.04776,aeUSDC,Allbridge Bridge
2022-01-16 02:20:56.000,GXsvAX2jmUjQUkaniPaLJiSfxasN8VhLqQBYc83YFPyb,2.0,USDTet,Wormhole Bridge
2022-01-03 20:26:57.000,GdvGSANTkPGsCDCtq7C7gy6PLDemKySkfnisB1xHkeua,0.0,ETH,Wormhole Bridge
2022-01-26 05:22:59.000,GjZi8vXkCDhT8DCfT3snPm7T6M45fcsCDo7r39AxSYYb,0.0,USDTet,Wormhole Bridge
2021-12-15 03:27:50.000,Gmw1ByMs7nrUqg8r184mGeHMXD8jX3DhuztWR2emdDqC,19.725,AXSet,Wormhole Bridge
2021-12-11 09:24:14.000,Gn8yTeik5CCfmMd9jrgbVUFi1ydCUhoKp8dRnmcBASpi,14.16,ETH,Wormhole Bridge
2021-12-03 09:31:23.000,GoULoW4qHhAxDdEZWxfAiPgj41ZjTBZqx7ooaydQTzqj,1259.0,FTT,Wormhole Bridge
2021-12-08 08:14:19.000,GuwjEyehZZQmziRm95KkNYtyjzKwNudYHZCwwb86KMSR,1.0,ETH,Wormhole Bridge
2022-01-02 13:08:47.000,GwbzjxH5QpTKjnLptTJsEgEr4FjtSzdTV9idvM1c1c58,87609.29125,aeUSDC,Allbridge Bridge
2022-01-21 16:04:40.000,GziiPuETF3YGBpmZstFabqx1j5ierdhHtCBKySHNFCCj,0.0,USDCet,Wormhole Bridge
2021-12-26 20:06:12.000,HPhxsnhyfxj2u3HGodwjFhMcJo2EuUsCpfG6SfZ8L3e1,0.0,FTT,Wormhole Bridge
